+--------+----------------------------------------+------------------------------------------------------------------------------------+---------------------------------------------+-----------------------------------------------------------------------------------------------------+-------------------------------------------------------------------+
| Domain | Method                                 | URI                                                                                | Name                                        | Action                                                                                              | Middleware                                                        |
+--------+----------------------------------------+------------------------------------------------------------------------------------+---------------------------------------------+-----------------------------------------------------------------------------------------------------+-------------------------------------------------------------------+
|        | GET|HEAD                               | /                                                                                  |                                             | Closure                                                                                             | web                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | DELETE                                 | api/v1/dashboard/admin/brands/delete                                               | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@destroy                                 | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/brands/drop/all                                             | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@dropAll                                 | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/brands/export                                               | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@fileExport                              | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | POST                                   | api/v1/dashboard/admin/brands/import                                               | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@fileImport                              | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/brands/paginate                                             | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@paginate                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/brands/search                                               | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@brandsSearch                            | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/brands/{brand}                                              | admin.brands.show                           | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@show                                    | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | PUT|PATCH                              | api/v1/dashboard/admin/brands/{brand}                                              | admin.brands.update                         | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@update                                  | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | DELETE                                 | api/v1/dashboard/admin/brands/{brand}                                              | admin.brands.destroy                        | App\Http\Controllers\API\v1\Dashboard\Admin\BrandController@destroy                                 | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/careers                                                     | admin.careers.index                         | App\Http\Controllers\API\v1\Dashboard\Admin\CareerController@index                                  | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | POST                                   | api/v1/dashboard/admin/careers                                                     | admin.careers.store                         | App\Http\Controllers\API\v1\Dashboard\Admin\CareerController@store                                  | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | DELETE                                 | api/v1/dashboard/admin/careers/delete                                              | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CareerController@destroy                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/careers/drop/all                                            | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CareerController@dropAll                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/careers/{career}                                            | admin.careers.show                          | App\Http\Controllers\API\v1\Dashboard\Admin\CareerController@show                                   | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | PUT|PATCH                              | api/v1/dashboard/admin/careers/{career}                                            | admin.careers.update                        | App\Http\Controllers\API\v1\Dashboard\Admin\CareerController@update                                 | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | DELETE                                 | api/v1/dashboard/admin/careers/{career}                                            | admin.careers.destroy                       | App\Http\Controllers\API\v1\Dashboard\Admin\CareerController@destroy                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/categories                                                  | admin.categories.index                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@index                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | POST                                   | api/v1/dashboard/admin/categories                                                  | admin.categories.store                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@store                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | DELETE                                 | api/v1/dashboard/admin/categories/delete                                           | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@destroy                              | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/categories/drop/all                                         | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@dropAll                              | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/categories/export                                           | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@fileExport                           | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | POST                                   | api/v1/dashboard/admin/categories/import                                           | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@fileImport                           | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/categories/paginate                                         | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@paginate                             | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/categories/report/chart                                     | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@reportChart                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/categories/search                                           | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@categoriesSearch                     | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|manager                 |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckParentSeller                             |
|        | GET|HEAD                               | api/v1/dashboard/admin/categories/select-paginate                                  | admin.                                      | App\Http\Controllers\API\v1\Dashboard\Admin\CategoryController@selectPaginate                       | api                                                               |
